爱建证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
长江证券,,,,,,,,
财富证券,普通交易服务器,融资融券交易服务器,营业部代码,版本号填,,,,
,,,,,,,,
  6.00（最新版本号见券商通达信软件"帮助关于"菜单第一行文字字母V后面的数字）,,,,,,,,
财富证券,财富交易电信1:220.168.17.216:8002,财富信用交易电信1:222.240.176.148:8003,3 融资融券交易,登录模式选 "客户号",,,,
财富证券,财富交易电信2:222.243.169.219:8002,财富信用交易电信2:222.243.169.220:8003,2000 (2000)深圳红桂路营业部,通讯密码(如果所在券商无通讯密码就不填),,,,
财富证券,财富交易网通3:203.93.211.94:8002,财富信用交易联通1:203.93.211.94:8003,2100 (2100)深圳深南大道营业部,交易账号(软件自动填,券商通达信软件内股东列表查询结果的资金账号）?,,,
财富证券,财富交易电信3:222.240.176.148:8002,财富信用交易联通2:110.53.148.32:8003,2200 (2200)天津烟台道营业部,,,,,
财富证券,财富交易电信5:222.243.169.220:8002,,2300 (2300)上海仙霞路营业部,,,,,
财富证券,财富交易温州:60.190.112.158:8002,,2400 (2400)郴州八一路营业部,,,,,
财富证券,财富交易天津:61.136.60.184:8002,,2500 (2500)邵阳红旗路营业部,,,,,
财富证券,财富交易电信:220.168.17.220:443,,2600 (2600)湘潭韶山中路营业部,,,,,
财富证券,财富交易网通:203.93.211.91:443,,2600 (2601)湘潭芙蓉路营业部,,,,,
财富证券,财富交易电信4:222.240.176.149:8002,,2700 (2700)长沙八一路营业部,,,,,
财富证券,财富交易网通4:203.93.211.89:8002,,2702 (2702)吉首人民北路营业部,,,,,
财富证券,财富交易铁通:222.51.36.27:8002,,2703 (2703)张家界回龙路营业部,,,,,
财富证券,,,2800 (2800)长沙曙光中路营业部,,,,,
财富证券,,,3000 (3000)长沙韶山中路营业部,,,,,
财富证券,,,3100 (3100)长沙韶山北路营业部,,,,,
财富证券,,,3200 (3200)温州车站大道营业部,,,,,
财富证券,,,3300 (3300)北京中关村东路营业部,,,,,
财富证券,,,3400 (3400)北京阜外大街营业部,,,,,
财富证券,,,3600 (3600)株洲建设南路营业部,,,,,
